Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Олимп лаборатория,Clinic,,,30 Кенесары көшесі,51.164356,71.420139,Kazakhstan
Олипм лаборатория,Clinic,,,,54.8942,69.144896,Kazakhstan
Онкологический центр,Clinic,,,,53.278301,69.356832,Kazakhstan
Орал Stom,Clinic,,,"61 Құрманғазы көшесі, Орал",51.201926,51.379362,Kazakhstan
Отбасылық медицина клиникасы,Clinic,,,74 Маресьев көшесі,50.296124,57.150502,Kazakhstan
ПОЛИКЛИНИКА №7 ГОРОДА СЕМЕЙ,Clinic,,,2Б Шәкәрім даңғылы,50.407118,80.24094,Kazakhstan
Перинатальный центр,Clinic,,,,44.839751,65.529971,Kazakhstan
Поликлиника,Clinic,,,,49.898215,73.086427,Kazakhstan
Поликлиника,Clinic,,,,51.072502,70.981809,Kazakhstan
Поликлиника,Clinic,,,улица Абая,51.107667,50.278513,Kazakhstan
Поликлиника,Clinic,,,150400,53.206186,66.810939,Kazakhstan
Поликлиника,Clinic,,,,53.104589,70.356005,Kazakhstan
Поликлиника,Clinic,,,,52.831893,70.792631,Kazakhstan
Поликлиника,Clinic,,,,51.619792,73.097489,Kazakhstan
Поликлиника,Clinic,,,,51.102552,66.318471,Kazakhstan
Поликлиника,Clinic,,,,47.791507,67.707231,Kazakhstan
Поликлиника,Clinic,,,,49.804542,72.835812,Kazakhstan
Поликлиника,Clinic,,,,49.774887,72.959972,Kazakhstan
Поликлиника,Clinic,,,"Бөгенбай батыр, 040200",46.166087,80.956762,Kazakhstan
Поликлиника,Clinic,,,,45.482036,64.072706,Kazakhstan
Поликлиника,Clinic,,,,53.087786,70.301378,Kazakhstan
Поликлиника,Clinic,,,9 Бекмухамедова,46.612928,49.266246,Kazakhstan
Поликлиника,Clinic,,,"232 Бейімбет Майлин, Бейнеу",45.27727,55.180068,Kazakhstan
Поликлиника,Clinic,,,227 улица Бауржан Момышулы,45.238977,77.977087,Kazakhstan
Поликлиника,Clinic,,,"1 улица Мажит Садыков, Шалкар",47.823336,59.616533,Kazakhstan
Поликлиника,Clinic,,,"12 улица Жоба, Мырзакент",40.656223,68.54229,Kazakhstan
Поликлиника #5 города Семей.(Студенческая),Clinic,,,,50.423751,80.24506,Kazakhstan
Поликлиника 15,Clinic,,,,49.772733,73.140758,Kazakhstan
Поликлиника 6 микрорайон,Clinic,,,,44.996376,78.346567,Kazakhstan
Поликлиника Uniserv,Clinic,,,36 улица Михаила Шолохова,51.247135,51.403772,Kazakhstan
Поликлиника Актобинского сельского округа,Clinic,,,"21 Ыбырая Алтынсарина, Кызыласкер",41.089593,68.694196,Kazakhstan
Поликлиника Балакай,Clinic,,,"М.Балахаев улица, Туркестан",43.298766,68.195813,Kazakhstan
Поликлиника ГУВД,Clinic,,,,53.212944,63.643393,Kazakhstan
Поликлиника Жанааркинского района,Clinic,,,,48.682417,71.660015,Kazakhstan
Поликлиника Желтоксан,Clinic,,,,45.04641,78.356711,Kazakhstan
Поликлиника Жылыой,Clinic,,,,46.958828,54.001899,Kazakhstan
Поликлиника КНБ РК,Clinic,,,"180 Чайковский көшесі, Алматы, KZ",43.246321,76.939631,Kazakhstan
Поликлиника Казыгул,Clinic,,,47 Танирбергенова,47.968721,80.440241,Kazakhstan
Поликлиника МЧС,Clinic,,,49 Комсомольский проспект,52.965457,63.113631,Kazakhstan
Поликлиника НИИ Глазных болезней,Clinic,,,"Қожамқұлов көшесі, Алматы",43.253749,76.917142,Kazakhstan
Поликлиника Павлодарского района,Clinic,,,66 Малайсары батыра,52.289679,77.005987,Kazakhstan
Поликлиника Психдиспансера,Clinic,,,улица Жабаева,45.009103,78.382962,Kazakhstan
Поликлиника Тогус,Clinic,,,Нефтеразведка,42.218466,69.803712,Kazakhstan
Поликлиника Шиели,Clinic,,,,44.156126,66.748314,Kazakhstan
Поликлиника ветеранов ВОВ,Clinic,,,,53.282638,69.366685,Kazakhstan
Поликлиника многопрофильной больницы №1,Clinic,,,22 Бирюзова улица,49.890876,73.201938,Kazakhstan
Поликлиника с. Достык,Clinic,,,,45.251614,82.500191,Kazakhstan
Поликлиника № 1,Clinic,,,"196 проспект Студенческий, атырау",47.100384,51.913584,Kazakhstan
Поликлиника № 4,Clinic,,,"улица Володарского, Шымкент",42.301982,69.598604,Kazakhstan
Поликлиника № 5,Clinic,,,5/1 улица Муканова,49.770164,73.147533,Kazakhstan
Поликлиника № 5,Clinic,,,"Рыспек Батыра улица, Тараз, KZ",42.908876,71.345008,Kazakhstan
Поликлиника №1,Clinic,,,,50.05955,72.987575,Kazakhstan
Поликлиника №1,Clinic,+7(7232)4025710,poliklinikauk1@yandex.kz,"18 Әуезов даңғылы, Усть-Каменогорск, 070004, KZ",49.947142,82.612682,Kazakhstan
Поликлиника №1,Clinic,+7(7232)767856,poliklinikauk1@yandex.kz,"4 улица Потанина, Усть-Каменогорск, 070003, KZ",49.959238,82.603599,Kazakhstan
Поликлиника №1,Clinic,,,38 Абулхаир хан улица,44.837475,65.499147,Kazakhstan
Поликлиника №1,Clinic,,,"41 Пушкина, Тараз, KZ",42.906755,71.383706,Kazakhstan
Поликлиника №11,Clinic,,,"10/1 Микрорайон 11А, Караганда",49.893389,73.209022,Kazakhstan
Поликлиника №12,Clinic,,,23 улица Попова,43.224925,76.931233,Kazakhstan
Поликлиника №18,Clinic,,,28 Латиф Қыдырбеков көшесі,43.219933,76.802712,Kazakhstan
Поликлиника №2,Clinic,,,,46.851173,74.978423,Kazakhstan
Поликлиника №2,Clinic,,,109 улица Энергетиков,51.711675,75.296566,Kazakhstan
Поликлиника №2,Clinic,,,2 улица генерала Дюсенова,52.29879,76.943043,Kazakhstan
Поликлиника №2,Clinic,,,"37 Салтанат микрорайон, Тараз, KZ",42.889462,71.35046,Kazakhstan
Поликлиника №29,Clinic,,,"371/3 Зердели микрорайон, Алматы, KZ",43.281283,76.82491,Kazakhstan
Поликлиника №3,Clinic,,,,50.400774,80.207786,Kazakhstan
Поликлиника №3,Clinic,,,42Г улица Машхур Жусупа,51.730707,75.321563,Kazakhstan
Поликлиника №3,Clinic,,,KZ,50.390657,80.218228,Kazakhstan
Поликлиника №3,Clinic,,,47А Момышулы проспект,50.053928,72.978454,Kazakhstan
Поликлиника №3,Clinic,,,"40 улица Панфилова, Кентау, KZ",43.513687,68.514644,Kazakhstan
Поликлиника №3 г. Караганды,Clinic,,,,49.773339,73.082625,Kazakhstan
Поликлиника №4,Clinic,,,,49.831487,73.181952,Kazakhstan
Поликлиника №4,Clinic,,,,42.878273,71.337785,Kazakhstan
Поликлиника №4,Clinic,+7 7122 243263,,,47.078234,51.880505,Kazakhstan
Поликлиника №4,Clinic,,,,50.054499,72.947605,Kazakhstan
Поликлиника №4,Clinic,,,,52.255431,76.939935,Kazakhstan
Поликлиника №5,Clinic,,,,50.061264,72.97188,Kazakhstan
Поликлиника №7,Clinic,,,"13 улица Рафинадная, Тараз",42.901131,71.444463,Kazakhstan
Поликлиника №8,Clinic,,,,42.870752,71.374838,Kazakhstan
Поликлиника №8,Clinic,,,"227 Байзак Батыра, Тараз, KZ",42.86986,71.374016,Kazakhstan
Поликлиника №9,Clinic,+77272350517,,"17 улица Шолохова, Алматы",43.336221,76.947684,Kazakhstan
Поликлиника №9,Clinic,,,"4 Сулейменова, Тараз, KZ",42.903575,71.377778,Kazakhstan
Поликлинника,Clinic,,,,53.329675,69.269829,Kazakhstan
Противотуберкулезная клиника,Clinic,,,,51.215788,51.368494,Kazakhstan
Противотуберкулезный диспансер,Clinic,,,,43.035711,71.153486,Kazakhstan
Противочумный,Clinic,,,"1 улица Михайлюк, Әйтеке би кенті",45.850899,62.169285,Kazakhstan
Процедурный кабинет,Clinic,,,,42.311665,69.584877,Kazakhstan
Психоневрологическая клиника ПНД,Clinic,,,"4 улица Умбет би, Арал",46.813081,61.679794,Kazakhstan
Психоневрологический диспансер,Clinic,,,,44.839136,65.529243,Kazakhstan
Психоневрологический диспансер,Clinic,,,,49.727107,84.264163,Kazakhstan
Психоневрологический интернат,Clinic,,,Волынова улица,53.174104,63.610929,Kazakhstan
РЦРЗ,Clinic,,,,53.279589,69.356375,Kazakhstan
Районная поликлиника,Clinic,,,,50.837753,72.177225,Kazakhstan
Районная поликлиника,Clinic,,,,51.960673,66.409473,Kazakhstan
Районная поликлиника,Clinic,,,,46.612875,49.266107,Kazakhstan
Районная поликлиника,Clinic,,,,54.34213,68.46487,Kazakhstan
Районная поликлиника,Clinic,,,,53.895995,67.419597,Kazakhstan
Районная поликлинника,Clinic,,,,52.924341,70.174779,Kazakhstan
Рахат,Clinic,+77273906030,info@rklinik.kz,050063,43.218268,76.840915,Kazakhstan
Рахат,Clinic,,,"46/1 улица Щепкина, Almaty, 050042",43.210506,76.87065,Kazakhstan
Реабилитационный центр,Clinic,,,,47.252043,51.860113,Kazakhstan
Реабилитационный центр инвалидов,Clinic,,,,47.128321,51.951959,Kazakhstan
Республикалық диагностикалық орталық,Clinic,,,"46 Сығанақ көшесі, Астана, KZ",51.125809,71.40734,Kazakhstan
Рио мед,Clinic,,,"С.Кожанов улица, Туркестан",43.304084,68.266029,Kazakhstan
Роддом,Clinic,,,"80 улица Байтурсынова, Арал",46.786654,61.650055,Kazakhstan
Рудненская городская детская поликлиника,Clinic,,,,52.967336,63.11385,Kazakhstan
СВА,Clinic,,,,53.270162,69.421235,Kazakhstan
СВА 9,Clinic,,,"улица Уранхаева, KZ",50.408442,80.245722,Kazakhstan
СВА Арал,Clinic,,,Арал,46.800777,61.676595,Kazakhstan
СВА Бексеитова,Clinic,,,,47.790971,67.721741,Kazakhstan
СВА Болашақ,Clinic,,,,44.164862,66.741135,Kazakhstan
СВА Жетес би,Clinic,,,"2 улица Умбет би, Әйтеке би кенті",45.839245,62.149104,Kazakhstan
СВА Кошумбаева,Clinic,,,,47.796127,67.690855,Kazakhstan
СВА Макенбаева,Clinic,,,,47.785768,67.703686,Kazakhstan
СВА Макенбаева (филиал),Clinic,,,"улица Бауыржана Момышулы, Жезказган, KZ",47.802646,67.707271,Kazakhstan
СВА Тильман,Clinic,,,,47.803386,67.699094,Kazakhstan
СВА №9,Clinic,,,"улица Галицина, Шымкент",42.382132,69.495595,Kazakhstan
СЕНИМ,Clinic,,,,43.674021,51.185006,Kazakhstan
СПИД центр,Clinic,,,"микрорайон 1, Туркестан",43.301465,68.238257,Kazakhstan
СПИД-центр,Clinic,,,,42.314058,69.570839,Kazakhstan
Сан-Тоты,Clinic,,,,50.299749,57.155943,Kazakhstan
Сана вита,Clinic,,,,51.140945,71.482834,Kazakhstan
Санитарно-Эпидемилогическая станция,Clinic,,,"микрорайон 1, Туркестан",43.301957,68.226139,Kazakhstan
Санитас,Clinic,,,"108 Абылай хан улица, Туркестан",43.288985,68.211253,Kazakhstan
Сара комплекс,Clinic,,,"321 Тауке хан пр., Туркестан",43.30146,68.260875,Kazakhstan
Сауле Медициналық орталығы,Clinic,+7‒701‒333‒09‒09,toosaule@bk.ru,030000,50.310976,57.146472,Kazakhstan
Сельская амбулатория,Clinic,,,,48.808538,81.535966,Kazakhstan
Семейная амбулатория №4,Clinic,,,"7 Коммунальная, Тараз, KZ",42.866358,71.358935,Kazakhstan
Сеным,Clinic,,,,42.341847,69.629542,Kazakhstan
Сенім-Clinic,Clinic,,,"41 Бейбітшілік даңғылы, Ақтөбе",50.315982,57.140179,Kazakhstan
Сила природы,Clinic,,,,51.721321,75.299438,Kazakhstan
Сот По Таукехана Мамандырылган,Clinic,,,"256 Тауке хан пр., Туркестан",43.303255,68.257841,Kazakhstan
Спасмед,Clinic,,,,54.875408,69.142689,Kazakhstan
Стомадент,Clinic,508419,,,54.866057,69.144619,Kazakhstan
Стоматолог-Невропатолог,Clinic,,,82 улица Павла Корчагина,52.972943,63.102145,Kazakhstan
Стоматологическая клиника,Clinic,,,,50.400071,80.206903,Kazakhstan
Стоматология,Clinic,,,Әйтеке би кенті,45.839013,62.149381,Kazakhstan
Стоматольгическая клиника,Clinic,,,,51.716429,75.329209,Kazakhstan
Студенческая,Clinic,,,"78 Желтоксан улица, Тараз, KZ",42.904219,71.368437,Kazakhstan
Сункар,Clinic,,,44А улица Маргулана,43.233887,76.835213,Kazakhstan
Сункар,Clinic,,,,43.210046,76.843588,Kazakhstan
Сункар,Clinic,,,,43.230519,76.840677,Kazakhstan
Сункар,Clinic,,,4А Кульжинский тракт,43.285173,76.985871,Kazakhstan
"ТОО ""Дом Здоровья""",Clinic,,,,51.180514,71.422653,Kazakhstan
ТТ и К,Clinic,+77132451141,,20 Мәңгілік Ел көшесі,50.272242,57.137392,Kazakhstan
Тайыншинская ЦРБ,Clinic,,,,53.857967,69.780183,Kazakhstan
Талап,Clinic,,,,51.244627,51.412997,Kazakhstan
Талгат клиника,Clinic,,,"8/8 Т.Нышанов улица, Туркестан",43.300207,68.23262,Kazakhstan
Тау Сункар,Clinic,,,31/1 Розыбакиев көшесі,43.242235,76.888861,Kazakhstan
Тау Сункар,Clinic,,,18 Мамыр 2-й микрорайон,43.211855,76.851236,Kazakhstan
Теректинская ЦРБ,Clinic,,,,51.224517,51.962771,Kazakhstan
Травмпункт,Clinic,,,,51.199437,51.383606,Kazakhstan
Травмпункт,Clinic,,,,52.965983,63.114739,Kazakhstan
Туб больница,Clinic,,,,45.466835,64.073972,Kazakhstan
Тубдиспансер,Clinic,,,"улица Курмангазы, Кентау, KZ",43.514192,68.523245,Kazakhstan
Туберкулезная больница,Clinic,,,,47.508366,52.950932,Kazakhstan
Туберкулезный диспансер,Clinic,,,,41.445775,69.176207,Kazakhstan
Туркестанская Городская Поликлиника №5,Clinic,,,"10 Тауке Хан пр., Туркестан",43.287739,68.215851,Kazakhstan
Тыныс,Clinic,,,,49.88803,57.319706,Kazakhstan
Түркістан қалалық емханасы,Clinic,,,"6 160-й квартал, Туркестан, KZ",43.298423,68.339117,Kazakhstan
УЗИ,Clinic,,,Туркестан,43.300892,68.236262,Kazakhstan
Узи,Clinic,,,,42.314579,69.580072,Kazakhstan
Уральская противочумная станция,Clinic,+7 7112 266392,pchum@mail.ru,,51.195218,51.380342,Kazakhstan
Уральская противочумная станция,Clinic,,,,51.195097,51.380837,Kazakhstan
Урология,Clinic,,,"Тараз, KZ",42.902351,71.361494,Kazakhstan
ФАП,Clinic,+77163925550,,,53.107439,71.153114,Kazakhstan
Фельдшерлік-акушерлік пункт,Clinic,,,,50.399621,57.253166,Kazakhstan
Фельдшерлік-акушерлік пункт,Clinic,,,,50.277378,57.277964,Kazakhstan
Феникс,Clinic,,,"25 Жамбыл көшесі, Ақтөбе",50.290463,57.225687,Kazakhstan
Филиал Шымкентской городской поликлиники №7,Clinic,,,"Кунаева, Шымкент, 160035",42.222788,69.800944,Kazakhstan
Филиал поликлиники,Clinic,,,,52.357655,71.907721,Kazakhstan
Флюрографический кабинет,Clinic,,,,50.067457,72.999408,Kazakhstan
Флюрография,Clinic,,,,47.792062,67.708025,Kazakhstan
Целиноградская районная поликлиника при управлении здравоохранения Алмалинской области,Clinic,,,,51.270868,71.634974,Kazakhstan
Центр Здоровья,Clinic,+7 (71431) 4-49-92,,,52.960387,63.129133,Kazakhstan
Центр Матери и Ребенка,Clinic,,,11 проспект Казыбек Би,49.896865,82.607354,Kazakhstan
Центр гемодиализа,Clinic,,,,51.162838,71.484781,Kazakhstan
Центр доктора Бубновского,Clinic,+7 707 407 0452;+7 727 313 2324,mail@bubnovsky.com.kz,,43.265212,76.937523,Kazakhstan
Центр доктора Бубновского,Clinic,+7 707 040 9208;+7 7132 90 65 50,info@bubnovsky.kz,,50.286662,57.172425,Kazakhstan
Центр крови,Clinic,,,,54.876778,69.125085,Kazakhstan
Центр крови,Clinic,"+7(7187)75-11-00, +7(7187)75-11-01, +7(7187)75-11-97",,1 Абая,51.739156,75.310894,Kazakhstan
Центр крови,Clinic,,,,43.688258,51.167639,Kazakhstan
Центр молекулярной медицины,Clinic,,,,43.249136,76.905308,Kazakhstan
Центр по профилактике и борьбе со СПИД,Clinic,,,,51.19263,51.37651,Kazakhstan
Центр психического здоровья,Clinic,,,,51.163602,71.486363,Kazakhstan
Центр семейного здоровья,Clinic,,,,54.895733,69.138122,Kazakhstan
Центр скорой помощи,Clinic,,,14 Шахтерская,48.569385,51.769649,Kazakhstan
Центр традиционной медицины,Clinic,,,,51.145766,71.46291,Kazakhstan
Центр экспертизы лекарственных средств,Clinic,,,,42.878252,71.336744,Kazakhstan
Центральная больница,Clinic,,,"105 улица Абая, Жосалы, KZ",45.48115,64.071421,Kazakhstan
Центральная районная больница,Clinic,,,,53.201491,63.713866,Kazakhstan
Центральная районная больница,Clinic,,,"1 Біржан сал көшесі, Әйтеке би кенті",45.839563,62.17158,Kazakhstan
"Частная клиника ""Гиппократ""",Clinic,,,151 к8 1 Мамыр көшесі,53.222893,63.632503,Kazakhstan
Частная клиника Марьям,Clinic,,,92а Гоголь көшесі,53.213882,63.624569,Kazakhstan
Чум больница,Clinic,,,,45.489687,64.080176,Kazakhstan
Чум лаборотория,Clinic,,,Арал,46.788407,61.652557,Kazakhstan
Шарипа процедурный кабинет,Clinic,,,"Ыбыраев улица, Туркестан",43.298411,68.224069,Kazakhstan
Шемонаихинская районная санитарно-эпидемиологическая станция,Clinic,"+77233233288, +77233231385, +77233234381, +77233231450",shem_uzppvko@dsm.gov.kz,"38 улица Астафьева, Шемонаиха, KZ",50.628192,81.917055,Kazakhstan
Шипагер-С,Clinic,+7 7132 231201;+7 7132 232160,info@shipagers.kz,"51Б 11-ші шағын аудан, Ақтөбе",50.286894,57.197994,Kazakhstan
Шұбарши дәрігерлік амбулаториясы,Clinic,87134627004,,Улица Сатпаева,48.58267,57.178818,Kazakhstan
Элеос,Clinic,,,"37А Крылов көшесі, Ақтөбе",50.28106,57.201453,Kazakhstan
Эталон Мед,Clinic,,,,45.31899,55.193686,Kazakhstan
Эталон Мед,Clinic,,,,45.31883,55.192431,Kazakhstan
ЮвентаМед,Clinic,+7 7232 489159,,"39/2 улица Добролюбова, KZ",49.974246,82.584161,Kazakhstan
Янабаев,Clinic,,,,41.459154,69.206373,Kazakhstan
Ясин,Clinic,,,,43.659196,51.160637,Kazakhstan
Яссин,Clinic,,,74 Бектаева,42.181354,69.853711,Kazakhstan
больница,Clinic,,,,45.84295,80.627903,Kazakhstan
врач семейный,Clinic,,,,51.130642,71.499959,Kazakhstan
клиника Жумагалиева,Clinic,,,"64в улица Толе Би, Тараз, KZ",42.902209,71.361779,Kazakhstan
клиника Орынбаева,Clinic,,,,42.305601,69.624861,Kazakhstan
клиника доктора Кулиева,Clinic,,,,42.302628,69.605228,Kazakhstan
"клиника интегративной медицины ""Lurye Clinic""",Clinic,+77273544511,info@lurye.clinic,"59 Мирас, 050043",43.186575,76.877315,Kazakhstan
медик,Clinic,,,,50.213605,82.696266,Kazakhstan
медицинский центр Атамекен,Clinic,,,194 улица Кулагер,42.368621,69.66977,Kazakhstan
медицинский центр Диацент,Clinic,,,,49.771421,73.141118,Kazakhstan
"медцентр ""Мерей""",Clinic,,,,43.612103,73.76077,Kazakhstan
морг,Clinic,,,,45.842654,80.628985,Kazakhstan
ортопидический центр Extracomfort,Clinic,,,,49.801258,73.0933,Kazakhstan
поликлиника Viamedis,Clinic,,,13а Нұрсұлтан Назарбаев даңғылы,53.300941,69.386362,Kazakhstan
поликлиника №1,Clinic,,,,51.213757,51.36731,Kazakhstan
поликлиника №2,Clinic,,,,51.227784,51.43894,Kazakhstan
поликлиника №3,Clinic,,,"22 улица А. Карева, KZ",51.199382,51.371805,Kazakhstan
филиал поликлиники №2,Clinic,,,"Набережная көшесі, Ақтөбе",50.294157,57.233273,Kazakhstan
ҚР Президенті Әкімшілігінің Медициналық орталығының Ұлттық госпиталі,Clinic,,,"138 Панфилов көшесі, Алматы",43.246054,76.946568,Kazakhstan
ҚР Президенті Әкімшілігінің Медициналық орталығының Ұлттық госпиталі,Clinic,,,,43.246713,76.94368,Kazakhstan
ҚР ҚМ Орталық әскери емханасы,Clinic,,,"210 Жароков көшесі, Алматы, KZ",43.221094,76.9025,Kazakhstan
Қалалық емхана,Clinic,,,,43.602604,73.758943,Kazakhstan
Қан орталығы,Clinic,51-80-33,plazma-zko@mail.ru,,51.224697,51.370157,Kazakhstan
Қашқынбаев 32,Clinic,,,,45.834858,62.171126,Kazakhstan
Қожа Ахмет Ясауи атындағы Халықаралық қазақ-түрік университетінің Клиника-диагностикалық орталығы,Clinic,,,"Бекзат Саттарханова пр., Туркестан",43.289043,68.301167,Kazakhstan
Қожа Ахмет Ясауи атындағы Халықаралық қазақ-түрік университетінің Клиника-диагностикалық орталығы,Clinic,,,Туркестан,43.290145,68.301005,Kazakhstan
Қуаныш,Clinic,+7 7132 921156,ockuanysh@mail.ru,"108В Тургенев көшесі, 030007",50.296096,57.171131,Kazakhstan
Қуаныш,Clinic,,,"8Б 101 атқыштар бригадасы көшесі, Ақтөбе",50.287274,57.164254,Kazakhstan
Қытай медицинасы орталығы,Clinic,,,Баймағамбетов көшесі,53.218054,63.63308,Kazakhstan
Әйгерім,Clinic,+7 (7132) 90 51 00,,87 Маресьев көшесі,50.299905,57.150978,Kazakhstan
Әлия,Clinic,,,,50.28142,57.132668,Kazakhstan
№ 3 қалалық емхана,Clinic,+7 7132 741741,,,50.274612,57.190325,Kazakhstan
№ 4 қалалық емхана,Clinic,+7 7132 513763,,"293Б Ағайынды Жұбановтар көшесі, Ақтөбе, D02G0E0",50.2833,57.168201,Kazakhstan
"№ 4 қалалық емхана, филиал",Clinic,,,281/3 Ағайынды Жұбановтар көшесі,50.285335,57.162544,Kazakhstan
№ 6 қалалық емхана,Clinic,"+7 7132 950907, 950908",,87 Әбілқайыр Хан даңғылы,50.287649,57.176021,Kazakhstan
№1 Ақтау қалалық емханасы,Clinic,,,,43.644216,51.158986,Kazakhstan
№1 Қалалық емхана,Clinic,+7 7132 500808,,,50.315031,57.139542,Kazakhstan
№2 қалалық емхана,Clinic,+7 7132 211053,,"50 Тахауи Ахтанов көшесі, Ақтөбе",50.282618,57.230019,Kazakhstan
"№2 қалалық емхана, филиал",Clinic,,,"53 Тахауи Ахтанов көшесі, Ақтөбе",50.279492,57.228123,Kazakhstan
"№24, Поликлиника",Clinic,,,3/1 улица Земнухова,43.349272,76.942728,Kazakhstan
№3 емханасы,Clinic,,,38/2 Украинская улица,52.295959,77.006132,Kazakhstan
"№4, Поликлиника",Clinic,,,12 улица Торайгырова,43.201653,76.87673,Kazakhstan
№7 қалалық емхана,Clinic,,,"50 Бөкенбай Батыр көшесі, Ақтөбе",50.254153,57.222599,Kazakhstan
2- больница Теректинского района,Hospital,,,Ақжайық,50.776289,51.227192,Kazakhstan
4-я поликлиника,Hospital,,,,42.302014,69.598457,Kazakhstan
6,Hospital,,,,50.825745,73.294238,Kazakhstan
American Medical Center,Hospital,,,,43.243167,76.928061,Kazakhstan
DOS dental,Hospital,,,,49.215827,50.304344,Kazakhstan
DOS dental,Hospital,,,,49.215825,50.304361,Kazakhstan
Dostarmed,Hospital,,,,43.214195,76.896551,Kazakhstan
Dr Di Cosmetology,Hospital,,,"51/78 Қабанбай батыр көшесі, Алматы, 050000",43.25106,76.95969,Kazakhstan
ERT Station,Hospital,,,,46.304371,53.44303,Kazakhstan
Erensau,Hospital,,,,43.210776,76.949954,Kazakhstan
Euro Med,Hospital,,,"61 Кайсенова улица, KZ",49.945774,82.622465,Kazakhstan
EuroDent стоматология,Hospital,+77212518100,,,49.812476,73.113154,Kazakhstan
Fitness Centre (15),Hospital,,,"15 Льва Толстого, KZ",49.946281,82.65386,Kazakhstan
Gio Trade,Hospital,,,2 Сатыбалдина улица,49.774095,73.146219,Kazakhstan
ICT Lab,Hospital,,,,43.228408,76.929776,Kazakhstan
IMC Mukanova,Hospital,(727) 378-64-64,,235 A-1 Mukanov St.,43.247411,76.915035,Kazakhstan
Interteach,Hospital,,,,51.162593,53.015861,Kazakhstan
MARTEBE,Hospital,,,,45.002685,78.351754,Kazakhstan
Medical Assistance Group,Hospital,,,,43.264376,76.959536,Kazakhstan
Medical park,Hospital,3033333,,105Б Розыбакиев көшесі,43.231347,76.890236,Kazakhstan
National Center for Tuberculosis Problems,Hospital,,,,43.245528,76.96299,Kazakhstan
On Clinic,Hospital,,,"30 улица Абдулинных, Алматы",43.260081,76.960316,Kazakhstan
President,Hospital,,,11 Түркістан көшесі,42.317297,69.594462,Kazakhstan
Private Clinic,Hospital,+7(727)2-75-99-00,info@privateclinic.kz,,43.188549,76.872462,Kazakhstan
RAVIL,Hospital,,,,51.1123,71.436162,Kazakhstan
SBS med,Hospital,"+7 727 302 59 59, +7 727 302 60 00",sbsmed@mail.ru,"7Б улица Навои, Алматы, A10P8C9",43.217673,76.880393,Kazakhstan
Small hospital,Hospital,,,,43.051077,78.607473,Kazakhstan
Syrym aýdandyq aýrýhanasy,Hospital,,,83 улица Сырыма Датова,50.256445,52.603127,Kazakhstan
Viamedis,Hospital,+7 777 868 4151,,,52.264915,76.947457,Kazakhstan
Vita+,Hospital,,,"39/2 Lenin street, Aksu, 140100",52.029156,76.931607,Kazakhstan
Zhurek,Hospital,,,Желтоксан,42.902118,71.368819,Kazakhstan
«Жаңа ұрпақ клиникасы» халықаралық репродукция орталығы – NGC,Hospital,+77010990990,ngc_kz@gmail.com,"116/1 E1A әл-Фараби даңғылы, 050044",43.21717,76.929601,Kazakhstan
«СЕГРЭС-2» АҚ медициналық пункті,Hospital,,,,52.025323,75.472908,Kazakhstan
АМЦ,Hospital,,,8е Жанаконыс мкр,50.28365,57.061265,Kazakhstan
Ай Мед,Hospital,,,улица Жандосова,42.34035,69.598149,Kazakhstan
Айболит,Hospital,,,,44.995768,78.355754,Kazakhstan
Айнұрдың үйінде,Hospital,,,4-й микрорайон,42.338767,69.57502,Kazakhstan
Айтекебийская центральная районная больница,Hospital,,,,50.43622,60.491793,Kazakhstan
Акайская сельская амбулатория,Hospital,,,1 Гарышкер,45.616706,63.276481,Kazakhstan
Акимат,Hospital,,,"130а 1-я зона, Турыш",45.447681,56.1047,Kazakhstan
Акмарал больница Жуковский,Hospital,,,"24 Г.Муратбаев улица, Туркестан",43.303656,68.281554,Kazakhstan
Акмолинская областная больница,Hospital,,,"1 улица Сабатаева, Кокшетау, 020000",53.276644,69.356647,Kazakhstan
Акмолинская областная больница восстановительного лечения детей с поражением центральной нервной системы Болашақ,Hospital,,,35 Нұрсұлтан Назарбаев даңғылы,53.289933,69.386762,Kazakhstan
Акмолинская областная психиатрическая больница,Hospital,,,,53.283053,69.359069,Kazakhstan
Акмолинский областной перинатальный центр,Hospital,,,158А проспект Нурсултана Назарбаева,53.269897,69.390047,Kazakhstan
"Аксай, Республиканская детская клиническая больница, КазНМУ им. С.Д. Асфендиярова",Hospital,,,"1Е пос. Тастыбулак, Жандосова, Алматы, KZ",43.179821,76.813743,Kazakhstan
Аксуская центральная больница,Hospital,,,,52.045731,76.925744,Kazakhstan
Актогайская центральная районная больница,Hospital,,,,53.007521,75.9693,Kazakhstan
Акушерлік және гинекология орталығы,Hospital,,,,43.21453,76.96381,Kazakhstan
Аланда клиника,Hospital,,,,49.801363,73.099769,Kazakhstan
Амбулатория,Hospital,,,,46.806413,75.034183,Kazakhstan
Амбулатория,Hospital,,,,49.65303,72.679119,Kazakhstan
Амбулатория,Hospital,,,71 ул.Достык,50.866404,51.12741,Kazakhstan
Амбулатория Манкент,Hospital,,,"улица Улугбека, манкент",42.429827,69.85835,Kazakhstan
Амбулаторная клиника,Hospital,,,,43.410108,76.970171,Kazakhstan
Ана мен бала ұлттық ғылыми орталығы,Hospital,,,,51.124705,71.406803,Kazakhstan
Аптека Лесбек,Hospital,,,,42.855494,73.187517,Kazakhstan
