Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Ratanda Clinic,Clinic,,,"Boschhoek Street, 1441",-26.554092,28.325882,South Africa
Rati Physiotherapy,Clinic,+27 12 320 2141,,"374 Francis Baard Street, Pretoria, 0002",-25.748613,28.196097,South Africa
Ratlou Community Health Center,Clinic,,,Madibogo,-26.438134,25.204325,South Africa
Rayton Public Clinic,Clinic,+27 12 734 4274,,"Montrose Street, Rayton, 1001",-25.73899,28.53191,South Africa
Red Hill Clinic,Clinic,+27 31 564 1211;+27 31 564 5384;+27 31 322 9786,,"162 Firwood Road, Red Hill, Durban, 4051",-29.778005,31.020111,South Africa
Redhill Clinic,Clinic,,,"162 Firwood Road, Red Hill, Durban, 4051",-29.777919,31.019947,South Africa
Rethabile Community Health Centre,Clinic,,,"Magazyn Street, Polokwane, 0699",-23.890785,29.462708,South Africa
Rhodes University Psychology Clinic,Clinic,+27 46 603 7070,,,-33.315708,26.517668,South Africa
Rider Medical And Women Clinic,Clinic,,,"Greef Street, pretoria, 0002",-25.750768,28.202419,South Africa
Rietfontein Community Healthcare Centre,Clinic,,,,-26.744487,20.02618,South Africa
Rifle Range Medical Centre,Clinic,+27 11 433 2480,,5 Daffodil Street,-26.258002,28.014563,South Africa
Riverlea Major Clinic,Clinic,+27 11 474 2881,,"36 Japura Street, Riverlea, Johannesburg",-26.213201,27.975774,South Africa
Riverside Medical Centre,Clinic,,,,-25.440737,30.961323,South Africa
Rocklands Clinic Ntabethemba,Clinic,,,,-32.016797,26.478867,South Africa
Rocklands Community Clinic,Clinic,+27 21 400 3983,,"Cnr Lancaster Road & Park Avenue, Rocklands, 7798",-34.064396,18.610753,South Africa
Rooihuiskraal Clinic,Clinic,+27 12 358 0112,,"Maraboe Avenue, Centurion, 0154",-25.893326,28.154668,South Africa
Rooihuiskraal Municipal Clinic,Clinic,+27 12 358 0100,,"Library Building Maraboe Avenue, Pretoria,Centurion, 0157",-25.892998,28.153735,South Africa
Rosebank Medical and Dental Centre,Clinic,+ 27 11 328 0500,,"11 Sturdee Avenue, Rosebank, Johannesburg, 2196",-26.146415,28.038289,South Africa
Rosedale Clinic,Clinic,+27 41 506 1114,,"Acacia Avenue, Kariega, 6241",-33.737167,25.376437,South Africa
Rotterdam Clinic,Clinic,+27 15 873 7902;+27 82 717 3986,,"Rotterdam, Rotterdam, Mopani District Municipality",-23.401514,30.274576,South Africa
Royal Bafokeng Platinum Clinic,Clinic,,,,-25.46499,27.100541,South Africa
Royal Bafokeng Platinum Clinic,Clinic,,,,-25.465488,27.100678,South Africa
Ruyterwacht Community Health Clinic,Clinic,,,"Texel Street, Cape Town",-33.922868,18.553415,South Africa
SCHARBORT M S C Physiotherapy,Clinic,+27 12 344 5170,,"Berea Street, Pretoria, 0002",-25.760943,28.204522,South Africa
SILHOUETTE AESTHETIC CLINIC,Clinic,,,9 Simba Road,-26.035135,28.067897,South Africa
Sablemed Medical Practice,Clinic,,,,-25.633581,28.394045,South Africa
Salter Chiropractic & Pilates,Clinic,,,"90 Ferreira Service Road, Mbombela, 1201",-25.484083,30.991017,South Africa
San Ridge Medical Centre,Clinic,+27 11 318 0040,,,-25.976029,28.117423,South Africa
Sandfontein Clinic,Clinic,,,,-25.186746,27.266186,South Africa
Sandton Men's Clinic,Clinic,+27102059208,info@sandtonmensclinic.co.za,"199 Vanessa Street, Sandton, 2090",-26.058074,28.115746,South Africa
Saulsville clinic,Clinic,+27 12 375 5946,,"31a Sekhu Street, Pretoria, 0125",-25.778803,28.067322,South Africa
Schoongesicht Clinic,Clinic,+27 15 505 9003,,,-23.33653,29.043177,South Africa
Serake Clinic,Clinic,,,,-25.143067,25.973817,South Africa
Seraleng Clinic,Clinic,,,,-25.609252,27.241526,South Africa
Sereni clinic,Clinic,,,,-23.272623,30.175324,South Africa
Setlatjile M J,Clinic,+27152972312,,"Schoeman Street, Polokwane, 0699",-23.907008,29.452962,South Africa
Setlatjile M J,Clinic,+27 15 297 2312,,"Shop No 5 Cnr Jorissen & Schoeman Street, Polokwane, 0699",-23.907116,29.452886,South Africa
Shanty Clinic,Clinic,,,,-26.228959,27.917035,South Africa
Shanty Clinic,Clinic,+27 11 939 2015,,"Martha Louw Street, Soweto, 1808",-26.229042,27.917136,South Africa
Sharpeville Community Health Centre,Clinic,+27 16 451 6869,,,-26.688075,27.870889,South Africa
Simondium Clinic,Clinic,,,,-33.840217,18.959157,South Africa
Sipho Zungu Clinic,Clinic,+27 355504250,,"R618 Road, St Lucia, Khula",-28.378429,32.362404,South Africa
Siphumlile Clinic,Clinic,,,,-26.222154,27.832703,South Africa
Sir Lowry's Pass Sun City Satellite Clinic,Clinic,+27 21 858 1493,,,-34.11927,18.908516,South Africa
Site B Community Health Clinic,Clinic,+27 21 360 5200;+27 21 360 5208,,"Lwandle Road, C/o Sulani & Sulani Street, Site B (Base) Khayelitsha, Cape Town, 7784",-34.028188,18.665503,South Africa
Site B Community Health Clinic,Clinic,,,,-34.028175,18.665433,South Africa
Site B Male Clinic,Clinic,+27 21 824 2773,,"Sulani Drive, Khayelitsha, Cape Town, 7784",-34.026401,18.666054,South Africa
Site B Youth Clinic,Clinic,+27 21 444 2809,,"C/o Sulani & Sulani Street, Site B (Base) Khayelitsha, Cape Town",-34.029436,18.665508,South Africa
Site C Youth Clinic,Clinic,+27 21 387 1200,,"Nyakenye Street, Khayelitsha, 7784",-34.013563,18.64995,South Africa
Siyabuswa Community Health Centre,Clinic,+27 13 973 1378; +27 13 973 2911,,"2404 Bongi Mfundo Street, Siyabuswa, 0472",-25.117695,29.061551,South Africa
Skhonde clinic,Clinic,,,"Sikhonde Street, Tswane, 0127",-25.710441,28.347452,South Africa
SkinTruth,Clinic,,,,-25.767728,28.284478,South Africa
SkinTruth SA | Skincare & Medical Aesthetics Clinic,Clinic,+27 79 675 6927,,"285 Rodene Road, Pretoria, 0081",-25.767955,28.284326,South Africa
Skinner Street Clinic,Clinic,+27 12 354 1654,,"Doctor Savage Road, Pretoria, 0084",-25.73308,28.199482,South Africa
Somalogic Laser Clinic,Clinic,,,"158 Olivier Street, Pretoria, 0011",-25.76964,28.236063,South Africa
Somerset West CDC,Clinic,,,,-34.085833,18.84818,South Africa
Somkhele Clinic,Clinic,+27 355507913;+27 836737272,,"R102, Mtubatuba KZN, 3935",-28.330629,32.100975,South Africa
Sonmed,Clinic,,,"Faurie Street, Mbombela, 1212",-25.479394,30.969287,South Africa
Sonmed,Clinic,,,"Annecke Street, Mbombela, 1212",-25.479196,30.969498,South Africa
Sonmed(Mbombela),Clinic,,,"Madiba Drive, Mbombela, 1201",-25.479203,30.96948,South Africa
Soshanguve Community Health Center,Clinic,+27 127903304,,"20 Morula Street, Soshanguve, 0152",-25.491164,28.094549,South Africa
South African National Blood Service,Clinic,+27123330227,,"Jan Shoba Street, Pretoria, 0011",-25.764624,28.237132,South Africa
Spec-Savers Groenkloof,Clinic,,,"Groenkloof Plaza, George Storrar Drive, Pretoria, 0145",-25.772436,28.216662,South Africa
Spec-Savers Hatfield,Clinic,+27 12 362 2887,hatfield@specstores.co.za,"Burnett Street, Pretoria, 0083",-25.749995,28.237018,South Africa
Spencer Road Clinic,Clinic,,spencer_road.clinic@capetown.gov.za,"17 Spencer Road, Salt River, Cape Town, 7925",-33.929012,18.464833,South Africa
Stanza Bopape Community Healthy Center,Clinic,,,"Shilovhane Street, City of tswane, 0122",-25.705859,28.39424,South Africa
Stilfontein Clinic,Clinic,,,,-26.844941,26.774909,South Africa
Stilfontein Clinic,Clinic,+27 18 484 1471,,"Bloem Street, Stilfontein, 2550",-26.845241,26.774859,South Africa
Stonebridge Clinic,Clinic,,,,-29.723761,31.018277,South Africa
Strand Community Day Centre,Clinic,+27 21 853 3380,,,-34.116862,18.829999,South Africa
Strandfontein Clinic,Clinic,+27 21 393 6226,strandfontein.clinic@capetown.gov.za,"52 Welgelegen Avenue, Strandfontein, 7798",-34.073102,18.554832,South Africa
Strydom Medi Centre,Clinic,+27 11 432 2410,,"4 True North Road, Mulbarton, Johannesburg, 2059",-26.301543,28.053983,South Africa
Student Health services,Clinic,+27 12 420 2500,,"357 Elandspoort, Roper Street, Pretoria, 0132",-25.753327,28.231353,South Africa
Sundumbili Community Health Centre,Clinic,,,"Msomuhle Road, Mandeni, 4490",-29.136236,31.400688,South Africa
Sundumbili Community Health Centre,Clinic,,,"Msomuhle Road, Mandeni, 4490",-29.13629,31.40072,South Africa
Sunnyside Arbotion clinic,Clinic,+27 72 812 5333,,"Robert Sobukwe Street, Pretoria, 0002",-25.753585,28.206405,South Africa
Surgery,Clinic,+27 21 591 2455,,Voortrekker Road,-33.909179,18.566528,South Africa
Surgery,Clinic,,,"Lilian Ngoyi Street, Johannesburg, ZA",-26.202268,28.021362,South Africa
Surgery/Ngaka,Clinic,+27 11 969 4668,,,-26.134384,28.370245,South Africa
Swellendam School Clinic,Clinic,,,,-34.020544,20.43876,South Africa
Symphony Way Community Day Centre,Clinic,+27 21 204 9400,,"3 Silversands Road, Delft, 7100",-33.964414,18.627386,South Africa
Takgiso Health Centre,Clinic,+27 15 151 0937,,"Shop 5 Ramongoana Shopping Centre, Dendron Road, Polokwane, 0699",-23.715251,29.404622,South Africa
Tarkastad Town Clinic,Clinic,,,,-32.009941,26.25929,South Africa
Tembisa AQT Station Erin Clinic,Clinic,+27 11 926 2862,,"368 Kalahari Gemsbok Street, Tembisa, 1632",-25.994329,28.223432,South Africa
Thafamasi Clinic,Clinic,+27325320050,,Ndwendwe,-29.535615,30.85657,South Africa
The Local Choice Pharmacy Oak Avenue,Clinic,+27118262222,,"49 Main Road, Witfield,Boksburg",-26.188531,28.205927,South Africa
The Local choice Pharmacy Bronberrik,Clinic,+27 126534191,,"400 Theuns van Niekerk Street, Centurion, 0157",-25.869166,28.151795,South Africa
The Sentinel Clinic,Clinic,,,Twist Street,-26.187806,28.046738,South Africa
The Village Medical Centre,Clinic,+27 71 422 4006,,"12 7th Avenue, 2193",-26.144899,28.024218,South Africa
The White House,Clinic,,,"265 Glover Avenue, Centurion, 0157",-25.846142,28.199411,South Africa
The clinic,Clinic,,,,-25.769949,28.209539,South Africa
Thembalesizwe Clinic,Clinic,+27 39 313 9419,,"Bacon Street, Rennies Beach, Izingolweni, 4260",-32.483445,24.066054,South Africa
Therapy in Action Somerset West,Clinic,+27 21 852 7711,,"3A Arun Place Sir Lowry's Pass Road, Somerset West, 7130",-34.093288,18.861026,South Africa
Thokoza Sai Medical Clinic,Clinic,+27616258153,,"Mjavane Street, Johannesburg, 3521",-26.347505,28.140645,South Africa
Tim Ron Health and Welness Centre,Clinic,,,256 Church Street,-26.031065,27.97583,South Africa
Tlokweng Clinic,Clinic,,,,-25.493388,26.62463,South Africa
Tombo Clinic,Clinic,,,"Tombo Community Health Centre, Port St Johns, Eastern Cape, 5120",-31.734447,29.358991,South Africa
Top Health,Clinic,+27 12 361 1075,,"36 Alkantrant Road, Pretoria, 0081",-25.765973,28.283028,South Africa
Town 2 Clinic,Clinic,,,"1 Charles Mokoena Street, Khayelitsha, 7784",-34.039836,18.682997,South Africa
Travel Clinic,Clinic,+27 12 362 7180,travel@hatmed.co.za,,-25.751225,28.235495,South Africa
Tswane ward 100,Clinic,,,"100 Premier Street, Tswane, 1001",-25.738992,28.531913,South Africa
Tswane ward 40,Clinic,,,"15 Thaga Street, Tswane, 0122",-25.723698,28.39461,South Africa
Tswelopelo Primary Health Care Clinic,Clinic,+27 119996027,,"Theko Street, Vosloorus, 1486",-26.32638,28.18742,South Africa
Tuine Med,Clinic,+27 12 377 0025,,"54 Van der Hoff Road, Pretoria,Hermanstad",-25.720688,28.155357,South Africa
Turton Community Health Centre,Clinic,+27 39 972 8046,issac.cele@kznhealth.gov.za,"Umzumbe Magistrate Court Road,",-30.50497,30.599349,South Africa
Tweefontein A Clinic,Clinic,+27 13 954 8007,,"JRMC+4MG, Tweefontein-A, Mpumalanga, Kenya, Tweefontein-A",-25.357546,28.822945,South Africa
UFH Clinic,Clinic,,,,-32.784575,26.844463,South Africa
Unimed-Medical Doctor and Dentist,Clinic,+27 12 111 7640,,"1133 Burnett Street, Pretoria, 0028",-25.750918,28.235818,South Africa
Unjani Clinic Tembisa,Clinic,+27 82 067 1507,,"532 Ruwenzori Street, Tembisa, 1632",-26.014019,28.18152,South Africa
Unjani clinic atteridgeville,Clinic,+27 12 373 0041,,"19 Segola Street, Pretoria, 0125",-25.767113,28.07529,South Africa
Usizo Lwethu Afrisun Clinic,Clinic,,,,-29.857221,31.016054,South Africa
V Shumane Clinic,Clinic,+27 46 603 6077,,"Tyanti Location, T Street, Rhini T Street, Grahamstown, 6139",-33.296195,26.546421,South Africa
Vaal Bank Medical Centre,Clinic,+27845551282,,"VaalBank-A Mbibane 0743, Vaalbank-A, 0449",-25.156916,28.855352,South Africa
Valhalla Park Clinic,Clinic,+27 21 934 0101,valhalla.clinic@capetown.gov.za,,-33.953583,18.570446,South Africa
Venterstad Medical Clinic,Clinic,,,,-30.778128,25.796116,South Africa
Victoria Medical Centre,Clinic,,,"Victoria Street, Mahikeng",-25.860118,25.640512,South Africa
Villiers Clinic,Clinic,+27 58 821 0390,,"34 Emmett Street, Villiers, 9840",-27.028875,28.597945,South Africa
Vis-age's EMS,Clinic,,,,-27.516029,32.659022,South Africa
Vitality Medical Centre,Clinic,,,184 Columbine Avenue,-26.274679,28.00022,South Africa
Vlaklaagte 1 Clinic,Clinic,,,"R573, Thembisile Hani Local Municipality, 0081",-25.33426,28.88107,South Africa
Waterfall Clinic,Clinic,,,,-29.748946,30.818265,South Africa
Wayeni Clinic,Clinic,,,,-23.241393,30.218665,South Africa
Wayeni Health Centre,Clinic,+27 15 873 0148,,,-23.241435,30.219545,South Africa
Wela Clinic,Clinic,+27 78 260 0972,,,-28.226164,31.568295,South Africa
Welgemoed Medical Centre,Clinic,+27 21 914 3000,reception@schronen.co.za,"57 Kommissaris Street, Welgemoed,Cape Town, 7530",-33.869365,18.621886,South Africa
Wellness Hub 1,Clinic,,,,-34.017186,18.665332,South Africa
Wellness Hub 2,Clinic,,,,-34.006659,18.643746,South Africa
Wellness at Hatfield,Clinic,+27 12 881 4500,,"454 Hilda Street, Pretoria, 0083",-25.751275,28.235663,South Africa
Wellvale Recovery Centre.,Clinic,+27 32 008 5033,info@wellvalerecovery.com,,-29.331848,31.177378,South Africa
Weltevreden Park Clinic,Clinic,+27 11 679 3623,hillezes@joburg.org.za,"C/O Jg Strydom And Jim Fouche, Roodepoort, 1709",-26.11948,27.933222,South Africa
Wembezi Provincial Clinic,Clinic,,,"Old Main Rd,, Estcourt, 3310",-29.052244,29.785223,South Africa
Wesbank Clinic,Clinic,+27 21 400 5273,wesbank.clinic@capetown.gov.za,"7 Silversands Main Road, Wesbank, 7100",-33.969376,18.659523,South Africa
Wesfleur Private Clinic,Clinic,,,"24 Wesfleur Circle, Cape Town",-33.565258,18.494204,South Africa
Wespark Itumeleng Medical Centre,Clinic,+27 82 456 5815,,"West Park Inner Crescent, Pretria, 0183",-25.754686,28.126499,South Africa
West street medical centre,Clinic,+27 12 565 5501,,"240 West Street, Pretoria, 0182",-25.676631,28.166349,South Africa
Western Cape Blood Service (George Regional Office),Clinic,,,"The Medical Centre, Courtenay Street, George, 6530",-33.956654,22.461495,South Africa
Westonaria Municipal Clinic,Clinic,+27 11 278 3144,,"Cnr Jan Blignaut & Saturnus Street, Westonaria, 1779",-26.330537,27.65195,South Africa
Westridge Clinic,Clinic,,,,-34.051671,18.604009,South Africa
Windsor East Clinic,Clinic,+27 11 678 7017,,"57 Earls Avenue, Windsor East",-26.122504,27.975813,South Africa
Witkoppen Health and Welfare Centre,Clinic,,,"105 Winnie Mandela Drive, Johannesburg, 2055",-26.010884,28.010756,South Africa
Women's Choice Clinic,Clinic,+27 12 320 0138,,"Francis Baard Street, Pretoria, 0002",-25.749167,28.194893,South Africa
Wosiyane Clinic,Clinic,+27 32 202 2020,,"Mbhukubhu, Ndwedwe",-29.554644,30.782694,South Africa
Wound Clinic Polokwane,Clinic,+27 826505139,,"71 Burger Street, Polokwane, 0699",-23.905337,29.46237,South Africa
Zakhele Clinic,Clinic,,,,-34.04136,18.659447,South Africa
Zakhele Clinic,Clinic,+27 21 444 5505,,"A544 Zakhele Street, Khayelitsha",-34.041337,18.659414,South Africa
Zamokuhle Hospital,Clinic,+27 82 857 4541,,"128 Flint Mazibuko Drive, Tembisa, 1632",-25.983933,28.239284,South Africa
Zanempilo Clinic,Clinic,+27 80 003 2364,,"Beacon Field Road,, East London, 5201",-32.954555,27.991492,South Africa
Zola Clinic,Clinic,,,"7803 Bendile Road, Soweto - Zola, 1868",-32.011985,26.247604,South Africa
Zwelisha Provincial Clinic,Clinic,,,,-29.059454,29.736663,South Africa
eZwenelisha Clinic B,Clinic,,,,-28.412286,32.312761,South Africa
extension 10 clinic,Clinic,,,,-26.384663,28.378653,South Africa
health caew,Clinic,,,,-25.788038,28.277425,South Africa
health care,Clinic,,,,-25.782329,28.275107,South Africa
health care,Clinic,,,,-25.874979,29.209707,South Africa
health care,Clinic,,,,-25.337277,31.003504,South Africa
health care,Clinic,,,,-24.609566,31.066589,South Africa
health care,Clinic,,,,-24.985747,31.247864,South Africa
health care,Clinic,,,,-25.093061,31.228638,South Africa
health care,Clinic,,,,-24.819146,31.107788,South Africa
health care,Clinic,,,,-25.010951,31.26709,South Africa
health care,Clinic,,,,-25.065697,31.170959,South Africa
health care,Clinic,,,,-25.105497,30.800171,South Africa
health care,Clinic,,,,-24.96365,30.83313,South Africa
health care,Clinic,,,,-24.846565,31.085815,South Africa
health care,Clinic,,,,-24.794215,31.294556,South Africa
health care,Clinic,,,,-25.000994,31.256103,South Africa
health care,Clinic,,,,-24.59708,31.072083,South Africa
health care,Clinic,,,,-24.878962,31.264343,South Africa
health care,Clinic,,,,-25.202456,31.121521,South Africa
healthcare,Clinic,,,,-24.98388,31.247864,South Africa
medicross,Clinic,,,,-25.748923,28.148951,South Africa
nqabara health care centre,Clinic,+27 872885664,,"idutywa, 5040",-32.246709,28.720833,South Africa
1 Military Hospital,Hospital,+27 123140999,,"Voortrekker Road, Pretoria, 0126",-25.778053,28.159191,South Africa
AbaQulusi Private Hospital,Hospital,+27 34 981 1000,admin@abaqulusiph.co.za,"25 Utrecht Street, Vryheid,KwazuluNatal, 3100",-27.77159,30.775395,South Africa
Aberdeen Provincial Hospital,Hospital,+27 49 846 0497,,"35 Hope Street, Aberdeen,Eastern Cape, 6270",-32.474169,24.054072,South Africa
Abraham Esau Hospital,Hospital,+27 27 341 8020,,"Inry Street, Calvinia, 8190",-31.466757,19.770838,South Africa
Addington Hospital,Hospital,+27 31 327 2002,Zimhlophe.jali@kznhealth.gov.za,"16 Erskine Road, South Beach, Durban, Kwazulu-Natal",-29.861985,31.041146,South Africa
Adelaide Provincial Hospital,Hospital,+27 46 684 0066,,,-32.700153,26.294472,South Africa
Advanced Groenkloof Day Hospital,Hospital,+27123464040,groenkloof@advancedhealth.co.za,"Florence Ribeiro Avenue, Pretoria, 0132",-25.765716,28.221549,South Africa
Agincourt Community Health Center,Hospital,+27 13 708 7940,,"Stand 1257 Thulamahashe, Acornhoek, 1365",-24.819654,31.261789,South Africa
Ahmed Al-Kadi Private Hospital,Hospital,+27 31 4923416,,,-29.844285,30.978393,South Africa
Akeso Arcadia,Hospital,+27 87 098 0459,,"871 Francis Baard Street, Arcadia, Pretoria, 0083",-25.747209,28.2238,South Africa
Akeso Behavioral Healthcare group,Hospital,+27 87 098 0459,,"871 Francis Baard Street, Pretoria, 0083",-25.747284,28.223924,South Africa
Akeso Stepping Stones,Hospital,,,Corner Van Imhoff Way,-34.141236,18.325002,South Africa
Albert Nzula District Hospital,Hospital,,,,-30.034358,25.79109,South Africa
Alberton Netcare Hospital,Hospital,,,,-26.274117,28.127758,South Africa
Algoa Frail Care,Hospital,,,,-33.889479,25.472227,South Africa
Ali house,Hospital,,,,-25.686806,28.204132,South Africa
Ali is siek,Hospital,,,,-25.686801,28.204141,South Africa
Aliwal North Hospital,Hospital,,,"1 Parklane Street, Aliwal North, 9750",-30.698202,26.707394,South Africa
Amajuba Memorial Hospital,Hospital,+27 17 735 1103,,"East Street, Volksrust, 2470",-27.351552,29.890206,South Africa
Amakhasi Clinic,Hospital,,,,-28.465476,30.217397,South Africa
Ampath Zuid Afrikaans Lab,Hospital,+27 12 484 6500,,"256 Bourke Street, Pretoria, 0002",-25.761709,28.206653,South Africa
Andries Vosloo Hospital,Hospital,,,"Charles Street, Somerset East, Eastern Cape, 5850",-32.732619,25.590467,South Africa
Anglo Coal Highveld Hospital,Hospital,,,"Portion 9 Farm Klipfontein 322 J S, Witbank,Emalahleni Local Municipality, 1034",-25.916752,29.199639,South Africa
Anglogold Health Services,Hospital,,,"Western Deep Levels, Agnew Road, Carletonville, 2499",-26.352024,27.409386,South Africa
Appelbosch Hospital,Hospital,+27 32 294 8000,thami.mngadi@kznhealth.gov.za,"R614 Wartburg Road, Ozwathini, 3242",-29.389713,30.843054,South Africa
Arwyp Medical Centre,Hospital,+27 11 922 1000,arwyp@arwyp.com,"20 Pine Avenue, Kempton Park, 1619",-26.106731,28.233968,South Africa
Arwyp Medical Centre and Private Hospital,Hospital,+27 11 922 1000,,"20 Pine Avenue, Kempton Park",-26.106929,28.233529,South Africa
Aurora,Hospital,+27 41 368 6180,gm@aurorasa.co.za,52 Alan Drive,-33.969862,25.560454,South Africa
B.J. Vorster Hospital,Hospital,+27 42 288 0210,,"Cnr Krom & Baken Street, Kareedouw, 6400",-33.951626,24.296903,South Africa
Baniyena Primary Health Care Clinic,Hospital,,,,-30.118781,30.587483,South Africa
Barberton Provincial Hospital,Hospital,+27 13 712 3011,,"1 Hospital Street, Barberton, Mpumalanga, 1300",-25.782363,31.040742,South Africa
Barberton TB Hospital,Hospital,,,,-25.780687,31.0285,South Africa
Bayview Private Hospital,Hospital,,,"Cnr Alhof and Ryk Tulbach Streets, Mossel Bay, 6506",-34.181371,22.131566,South Africa
Beaufort West Hospital,Hospital,,,"99 99 Voortrekker Road, Beaufort West, 6950",-32.352732,22.608065,South Africa
Bedford Clinic,Hospital,,,Cole Street & Adederly street,-32.679406,26.088852,South Africa
Bedford Hospital,Hospital,+27 11 219 9000,jennifer.cooney@lifehealthcare.co.za,"No 7 Leicester Road, Bedfordview, 2008",-32.676294,26.082594,South Africa
Bela Bela Hospital,Hospital,+27 14 736 2121,,"Chris Hani Way, Bela Bela,Limpopo, 0480",-24.886804,28.288393,South Africa
Bele Bela Saint Vincent's Hospital,Hospital,+27 14 736 6219,,"30 Kwagga Road, Bela-Bela, 0480",-24.881287,28.279473,South Africa
Benedictine Provincial Hospital,Hospital,+27 35 831 7000,Thembekile.Zulu@kznhealth.gov.za,"Main Road, Nongoma",-27.893442,31.63985,South Africa
Bertha Gxowa Hospital,Hospital,+27 112787600,,"Angus Street, Germiston South, Germiston, 1401",-26.220087,28.163592,South Africa
Bertha Gxowa Hospital,Hospital,+27 11 089 8500,,"Corner Joubert & Angus Street, Germiston, 1401",-26.219916,28.163581,South Africa
Bethal Hospital,Hospital,,,,-26.463685,29.467609,South Africa
Bethesda Hospital,Hospital,+27 35 595 3100,,"N2 North to Mkuze, left at T-junction, Ubombo, 3970",-27.57353,32.081909,South Africa
Bettiesbaai Oord / Mooihawens,Hospital,,,,-34.371697,18.889163,South Africa
Bheki Mlangeni District Hospital,Hospital,+27 11 241 5600,,"2190 Bolani road, Jabulani, Johannesburg, 1868",-26.247731,27.856695,South Africa
Bhisho Provincial Hospital,Hospital,+27 40 635 2958,,"komga Road, Bisho, 5605",-32.828154,27.455067,South Africa
Bhobhoyi Provincial Clinic,Hospital,+27 39 687 7311,,"Mganka Area, Port Shepstone, 4240",-30.741181,30.385908,South Africa
Bill Pickard Hospital,Hospital,+27 53 353 2037,,"Coetzee Street, Prieska, 8940",-29.667433,22.740733,South Africa
Bluff Clinic,Hospital,+27 31 466 1970,,"1302 Bluff Road, Durban,Kzn, 4052",-29.900387,31.026059,South Africa
Boitumelo Regional Hospital,Hospital,+27 56 216 5200; +27 56 216 5380,,"Smaldeel Road, Kroonstad, Free State, 9499",-27.642861,27.214204,South Africa
Bongani Regional Hospital,Hospital,+27 57 916 8000,,"Mothusi Road, Thabong, Free State",-27.951773,26.787436,South Africa
Booth Memorial Hospital,Hospital,+27 21 465 4846,malcolmforster@boothhosp.org,"32 Prince Street, Cape Town, 8001, ZA",-33.937751,18.414679,South Africa
Bophelo Clinic,Hospital,+27185986636,,"129 Mokwatsi Street, Wolmaransstad Witpoort, North West, 2630",-27.178843,26.112427,South Africa
Bophelong Clinic,Hospital,+27 51 532 0614,,"Stand 1258 Botshabelo Section D, Botshabelo, Bloemfontein, 9781",-29.277542,26.73338,South Africa
Bophelong Provincial Hospital,Hospital,,,"Lichtenburg Road, Mahikeng, 2745",-25.883409,25.655075,South Africa
Bophelong Psychiatric Hospital,Hospital,+27 18 383 2005,,Mahikeng,-25.886284,25.691869,South Africa
Botshabelo District Hospital,Hospital,+27 51 533 0111,,"Old Police Station Road, Botshabelo, 9781",-29.231105,26.718412,South Africa
Botshilu Private Hospital,Hospital,,,"212 Buitekant Street, Soshanguve, 0152",-25.480506,28.094816,South Africa
Bougainville Hospital,Hospital,+27 12 377 5700,,"647 Redelinghuys Street, Pretoria, 0030",-25.717531,28.153708,South Africa
Brewelskloof Hospital,Hospital,,,"Haarlem Street, Panorama, Worcester, 6850",-33.621379,19.457738,South Africa
Brits Hospital,Hospital,+27 12 381 7000,nmbedzi@nwpg.gov.za,"127 Crocodile Street, Brits,Northwest, 5030",-25.631549,27.784494,South Africa
Broklyn Dental Centre,Hospital,+27 12 433 0860,,"1148 Jan Shoba Street, Pretoria, 0181",-25.769669,28.235617,South Africa
Bronkhorstspruit Hospital,Hospital,+27 13 935 1275,,"102 Old Bronkhorstspruit Road, Tshwane",-25.803571,28.716384,South Africa
Bronkhorstspruit Hospital,Hospital,,,,-25.803353,28.716325,South Africa
Brooklyn Chest Hospital,Hospital,+27 21 508 7401,,"Stanberry Road,, Ysterplaat, 7425",-33.900139,18.485321,South Africa
Busamed Harrismith Private Hospital,Hospital,+27 58 624 3000,bhphinfo@busamed.co.za,"Cnr Vowe & Alexandra Street, Harrismith,Kzn",-28.261314,29.115781,South Africa
Busamed Hillcrest Private Hospital,Hospital,,,,-29.78995,30.742697,South Africa
Busamed Lowveld Hospital,Hospital,,,"11 Rothery Street, Mbombela",-25.47622,30.977154,South Africa
Busamed Modderfontein Private Hospital Orthopaedic & Oncology Centre,Hospital,+27 11 458 2000,bmphinfo@busamed.co.za,"Marlboro Drive, Orthopaedic & OncologyOrthopaedic & Oncology CeLong Lake Ext 12, Linbro Park, Sandton, 2090 Centre 4 CransleyLong Lake Ext 12, Linbro Park, Sandton, 2090",-26.075675,28.130174,South Africa
Busamed Paardevlei Private Hospital,Hospital,+27 21 840 6600,bpphinfo@busamed.co.za,"4 Gardner Williams Avenue, Somerset West, 7130",-34.09524,18.817028,South Africa
Butterworth Hospital,Hospital,+27 47 491 4161,,"Cnr Scanlen & Geach Street, Butterworth",-32.332803,28.13798,South Africa
CLINIC,Hospital,,,"Thabo Mbeki Street, Emalahleni, 1039",-25.868697,29.143418,South Africa
COVID Testing - Drive Trough,Hospital,,,"52 Bompas Road, Randburg",-26.134466,28.041979,South Africa
Caledon Hospital,Hospital,+27 28 212 1072,,"Corner N2 and Nerina Way, Caledon, Western Cape, South Africa",-34.224459,19.433513,South Africa
Canzibe Hospital,Hospital,,,,-31.808659,29.066563,South Africa
Cape Eye Hospital,Hospital,+27 21 948 8884,laser@cape-eye.co.za,"Oosterzee Street, Bellville",-33.899958,18.608985,South Africa
